"","DexNum","PokemonName","UserID","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","Generation","Region"
"40899",626,"Bouffalant","2098",1,4,2,1,1,1,3,2,3,"5","Unova"
"40900",626,"Bouffalant","2187",3,1,1,1,2,4,3,3,3,"5","Unova"
"40901",626,"Bouffalant","2223",3,3,2,2,1,2,4,3,3,"5","Unova"
"40902",626,"Bouffalant","2614",3,1,1,1,3,4,3,3,2,"5","Unova"
"40903",626,"Bouffalant","2632",1,4,1,2,1,1,4,2,1,"5","Unova"
"40904",626,"Bouffalant","2794",4,1,1,1,1,3,2,3,2,"5","Unova"
"40905",626,"Bouffalant","2805",3,3,2,2,1,1,3,2,4,"5","Unova"
"40906",626,"Bouffalant","2979",4,1,1,1,2,4,2,3,2,"5","Unova"
"40907",626,"Bouffalant","3039",3,2,2,3,3,3,5,3,4,"5","Unova"
"40908",626,"Bouffalant","3199",3,2,1,1,1,4,3,3,3,"5","Unova"
"40909",626,"Bouffalant","3200",1,3,2,1,3,3,5,4,4,"5","Unova"
"40910",626,"Bouffalant","3253",2,1,1,1,2,5,4,5,2,"5","Unova"
"40911",626,"Bouffalant","3404",2,4,1,2,1,2,4,3,4,"5","Unova"
"40912",626,"Bouffalant","3409",3,1,1,3,2,2,2,2,1,"5","Unova"
"40913",626,"Bouffalant","3438",2,4,2,1,1,2,4,2,3,"5","Unova"
"40914",626,"Bouffalant","3721",4,1,1,1,1,1,2,3,3,"5","Unova"
"40915",626,"Bouffalant","4756",3,5,1,1,1,1,4,2,2,"5","Unova"
"40916",626,"Bouffalant","4901",4,1,2,1,3,3,3,3,4,"5","Unova"
"40917",626,"Bouffalant","4999",3,4,1,1,1,2,4,3,3,"5","Unova"
"40918",626,"Bouffalant","5113",2,2,2,2,2,4,2,4,2,"5","Unova"
"40919",626,"Bouffalant","6021",3,3,1,2,1,4,4,4,5,"5","Unova"
"40920",626,"Bouffalant","6091",3,3,5,1,3,5,1,4,3,"5","Unova"
"40921",626,"Bouffalant","6758",1,1,1,5,1,1,1,1,1,"5","Unova"
"40922",626,"Bouffalant","8664",3,1,2,1,3,5,3,5,2,"5","Unova"
"40923",626,"Bouffalant","9126",2,2,3,1,2,1,1,2,1,"5","Unova"
"40924",626,"Bouffalant","10134",5,2,1,1,1,4,2,2,4,"5","Unova"
"40925",626,"Bouffalant","10138",2,4,1,2,1,2,2,2,3,"5","Unova"
"40926",626,"Bouffalant","11745",4,2,3,2,1,2,1,1,4,"5","Unova"
"40927",627,"Rufflet","208",3,1,1,2,1,2,1,1,1,"5","Unova"
"40928",627,"Rufflet","748",2,1,1,2,1,5,5,5,4,"5","Unova"
"40929",627,"Rufflet","762",2,3,1,2,1,3,3,3,3,"5","Unova"
"40930",627,"Rufflet","781",2,3,2,1,1,5,2,4,4,"5","Unova"
"40931",627,"Rufflet","980",4,2,1,4,1,5,4,4,5,"5","Unova"
"40932",627,"Rufflet","987",4,4,1,2,1,5,5,3,5,"5","Unova"
"40933",627,"Rufflet","1036",2,2,2,3,1,2,2,2,3,"5","Unova"
"40934",627,"Rufflet","1067",2,4,1,2,1,4,3,3,3,"5","Unova"
"40935",627,"Rufflet","1108",2,1,1,1,1,4,2,4,3,"5","Unova"
"40936",627,"Rufflet","1130",2,4,1,1,1,4,3,3,3,"5","Unova"
"40937",627,"Rufflet","1200",2,2,2,3,3,4,3,3,3,"5","Unova"
"40938",627,"Rufflet","1226",2,3,1,1,1,4,3,2,4,"5","Unova"
"40939",627,"Rufflet","1272",3,3,3,3,3,3,3,3,3,"5","Unova"
"40940",627,"Rufflet","1282",1,2,1,1,2,3,2,3,3,"5","Unova"
"40941",627,"Rufflet","1506",3,2,1,3,1,4,4,4,3,"5","Unova"
"40942",627,"Rufflet","1672",3,3,1,1,1,4,4,4,5,"5","Unova"
"40943",627,"Rufflet","1833",2,3,1,2,1,5,5,4,5,"5","Unova"
"40944",627,"Rufflet","1871",2,3,1,1,1,5,3,4,5,"5","Unova"
"40945",627,"Rufflet","1964",3,3,3,3,5,1,1,1,1,"5","Unova"
"40946",627,"Rufflet","1991",2,5,1,1,1,3,3,3,4,"5","Unova"
"40947",627,"Rufflet","2009",2,5,2,2,1,5,3,2,4,"5","Unova"
"40948",627,"Rufflet","2010",2,1,1,2,1,4,4,4,5,"5","Unova"
"40949",627,"Rufflet","2223",2,2,2,2,1,4,3,3,3,"5","Unova"
"40950",627,"Rufflet","2262",2,4,1,2,1,5,4,4,4,"5","Unova"
"40951",627,"Rufflet","2334",2,4,1,1,1,5,4,3,5,"5","Unova"
"40952",627,"Rufflet","2384",3,2,1,2,1,4,3,4,4,"5","Unova"
"40953",627,"Rufflet","2409",3,3,2,3,2,4,3,3,3,"5","Unova"
"40954",627,"Rufflet","2530",3,5,1,1,1,5,2,3,5,"5","Unova"
"40955",627,"Rufflet","2614",2,4,1,1,1,4,3,3,3,"5","Unova"
"40956",627,"Rufflet","2625",1,2,1,1,1,5,3,4,5,"5","Unova"
"40957",627,"Rufflet","2649",2,2,1,1,1,4,3,3,3,"5","Unova"
"40958",627,"Rufflet","2794",2,2,2,2,1,2,2,3,2,"5","Unova"
"40959",627,"Rufflet","2991",4,3,1,2,1,4,4,3,3,"5","Unova"
"40960",627,"Rufflet","3096",1,4,1,2,1,5,2,4,4,"5","Unova"
"40961",627,"Rufflet","3195",2,5,1,1,1,5,5,4,4,"5","Unova"
"40962",627,"Rufflet","3196",2,2,1,1,1,1,1,1,2,"5","Unova"
"40963",627,"Rufflet","3199",3,4,1,1,1,5,4,3,4,"5","Unova"
"40964",627,"Rufflet","3383",3,4,1,1,1,5,4,4,5,"5","Unova"
"40965",627,"Rufflet","3438",3,4,1,1,1,4,2,3,3,"5","Unova"
"40966",627,"Rufflet","3500",3,2,1,2,1,4,4,3,4,"5","Unova"
"40967",627,"Rufflet","3616",1,1,1,3,1,4,2,3,3,"5","Unova"
"40968",627,"Rufflet","3788",2,4,1,1,1,5,4,4,4,"5","Unova"
"40969",627,"Rufflet","3894",3,5,1,1,1,5,4,4,4,"5","Unova"
"40970",627,"Rufflet","3977",2,3,2,2,1,5,5,3,5,"5","Unova"
"40971",627,"Rufflet","4224",2,3,1,3,1,5,4,3,5,"5","Unova"
"40972",627,"Rufflet","4870",1,1,1,1,1,5,1,5,5,"5","Unova"
"40973",627,"Rufflet","4893",2,2,1,1,2,5,3,3,4,"5","Unova"
"40974",627,"Rufflet","5165",3,3,1,1,1,5,4,5,4,"5","Unova"
"40975",627,"Rufflet","5312",3,2,2,1,1,5,4,5,4,"5","Unova"
"40976",627,"Rufflet","6322",3,4,2,2,2,4,4,4,4,"5","Unova"
"40977",627,"Rufflet","11347",2,5,1,2,1,5,5,3,5,"5","Unova"
"40978",627,"Rufflet","11622",3,2,2,2,1,4,4,4,4,"5","Unova"
"40979",627,"Rufflet","12009",2,3,1,2,2,4,3,3,4,"5","Unova"
"40980",628,"Hisuian Braviary","50",4,5,2,4,1,3,5,5,5,"5","Hisui"
"40981",628,"Hisuian Braviary","748",2,4,1,3,1,3,5,4,4,"5","Hisui"
"40982",628,"Hisuian Braviary","762",4,2,1,3,1,2,5,4,3,"5","Hisui"
"40983",628,"Hisuian Braviary","780",4,5,1,3,1,1,4,2,3,"5","Hisui"
"40984",628,"Hisuian Braviary","796",4,3,4,5,1,1,4,3,3,"5","Hisui"
"40985",628,"Hisuian Braviary","804",4,3,2,3,1,1,3,3,3,"5","Hisui"
"40986",628,"Hisuian Braviary","882",2,2,1,1,1,2,2,2,4,"5","Hisui"
"40987",628,"Hisuian Braviary","953",1,2,1,5,1,1,3,3,3,"5","Hisui"
"40988",628,"Hisuian Braviary","1042",4,5,1,3,1,3,5,3,4,"5","Hisui"
"40989",628,"Hisuian Braviary","1067",2,4,1,3,1,3,4,3,3,"5","Hisui"
"40990",628,"Hisuian Braviary","1130",4,3,2,4,1,2,4,3,4,"5","Hisui"
"40991",628,"Hisuian Braviary","1147",3,2,1,3,1,2,4,3,4,"5","Hisui"
"40992",628,"Hisuian Braviary","1213",3,4,1,3,1,3,5,5,4,"5","Hisui"
"40993",628,"Hisuian Braviary","1309",4,4,1,2,1,2,5,4,4,"5","Hisui"
"40994",628,"Hisuian Braviary","1324",4,4,2,3,2,4,5,5,5,"5","Hisui"
"40995",628,"Hisuian Braviary","1431",4,4,1,3,1,1,4,4,4,"5","Hisui"
"40996",628,"Hisuian Braviary","1643",3,4,2,5,1,2,5,4,4,"5","Hisui"
"40997",628,"Hisuian Braviary","1648",4,4,2,5,1,2,5,4,4,"5","Hisui"
"40998",628,"Hisuian Braviary","1656",4,4,2,5,1,3,5,5,5,"5","Hisui"
"40999",628,"Hisuian Braviary","1660",3,4,1,4,1,2,5,5,5,"5","Hisui"
"41000",628,"Hisuian Braviary","1964",3,3,3,3,5,1,1,1,1,"5","Hisui"
"41001",628,"Hisuian Braviary","2200",5,4,1,3,1,2,5,5,5,"5","Hisui"
"41002",628,"Hisuian Braviary","2223",3,3,2,3,1,3,3,3,3,"5","Hisui"
"41003",628,"Hisuian Braviary","2377",4,4,2,4,1,1,5,3,5,"5","Hisui"
"41004",628,"Hisuian Braviary","2379",3,3,1,5,1,3,5,5,5,"5","Hisui"
"41005",628,"Hisuian Braviary","2463",5,2,3,5,2,4,5,4,5,"5","Hisui"
"41006",628,"Hisuian Braviary","2615",4,4,2,4,1,3,4,4,4,"5","Hisui"
"41007",628,"Hisuian Braviary","2998",4,3,2,4,1,3,5,4,4,"5","Hisui"
"41008",628,"Hisuian Braviary","3004",2,5,1,3,1,1,4,3,3,"5","Hisui"
"41009",628,"Hisuian Braviary","3069",3,3,1,3,1,3,5,3,4,"5","Hisui"
"41010",628,"Hisuian Braviary","3119",2,2,3,4,1,3,5,3,3,"5","Hisui"
"41011",628,"Hisuian Braviary","3199",4,4,2,2,1,1,5,5,4,"5","Hisui"
"41012",628,"Hisuian Braviary","3267",4,2,1,5,1,2,4,2,4,"5","Hisui"
"41013",628,"Hisuian Braviary","3320",5,5,1,5,3,1,5,5,5,"5","Hisui"
"41014",628,"Hisuian Braviary","3434",4,5,2,5,1,1,5,5,4,"5","Hisui"
"41015",628,"Hisuian Braviary","3477",4,5,2,1,1,4,5,5,4,"5","Hisui"
"41016",628,"Hisuian Braviary","3526",2,4,1,4,1,4,5,5,5,"5","Hisui"
"41017",628,"Hisuian Braviary","3894",4,2,2,4,1,3,5,5,4,"5","Hisui"
"41018",628,"Hisuian Braviary","4003",5,5,1,4,1,4,5,5,5,"5","Hisui"
"41019",628,"Hisuian Braviary","4222",3,4,1,5,1,3,5,4,5,"5","Hisui"
"41020",628,"Hisuian Braviary","4898",4,2,1,4,1,4,5,4,4,"5","Hisui"
"41021",628,"Hisuian Braviary","5018",3,5,1,5,1,3,4,4,4,"5","Hisui"
"41022",628,"Hisuian Braviary","5031",4,3,1,3,1,2,5,5,4,"5","Hisui"
"41023",628,"Hisuian Braviary","5271",3,4,1,4,1,1,4,2,3,"5","Hisui"
"41024",628,"Hisuian Braviary","6001",2,4,2,5,1,3,4,5,4,"5","Hisui"
"41025",628,"Hisuian Braviary","6183",3,3,2,4,2,3,4,4,5,"5","Hisui"
"41026",628,"Hisuian Braviary","6728",4,3,2,4,1,1,5,3,4,"5","Hisui"
"41027",628,"Hisuian Braviary","8512",4,4,1,4,1,1,5,4,4,"5","Hisui"
"41028",628,"Hisuian Braviary","9823",4,2,1,4,1,2,4,4,4,"5","Hisui"
"41029",628,"Hisuian Braviary","10142",2,4,4,5,1,1,4,4,5,"5","Hisui"
"41030",628,"Hisuian Braviary","11622",3,3,2,4,1,2,4,4,4,"5","Hisui"
"41031",628,"Hisuian Braviary","11632",4,3,1,4,1,2,5,4,5,"5","Hisui"
"41032",628,"Hisuian Braviary","12678",4,4,2,4,2,2,4,4,4,"5","Hisui"
"41033",628,"standard Braviary","273",3,4,1,2,1,2,4,4,5,"5","Unova"
"41034",628,"standard Braviary","748",4,4,1,2,1,3,5,5,4,"5","Unova"
"41035",628,"standard Braviary","751",2,2,2,2,1,3,4,4,4,"5","Unova"
"41036",628,"standard Braviary","762",3,2,1,2,1,1,5,3,4,"5","Unova"
"41037",628,"standard Braviary","804",3,4,1,1,1,1,5,3,5,"5","Unova"
"41038",628,"standard Braviary","833",5,5,1,2,1,3,4,3,4,"5","Unova"
"41039",628,"standard Braviary","876",2,4,1,2,1,2,5,4,4,"5","Unova"
"41040",628,"standard Braviary","937",3,4,1,3,1,1,5,4,4,"5","Unova"
"41041",628,"standard Braviary","971",3,4,1,1,1,2,3,2,3,"5","Unova"
"41042",628,"standard Braviary","1016",4,4,1,3,1,3,5,4,5,"5","Unova"
"41043",628,"standard Braviary","1067",3,4,1,2,1,3,4,3,3,"5","Unova"
"41044",628,"standard Braviary","1070",2,3,2,4,2,3,5,4,5,"5","Unova"
"41045",628,"standard Braviary","1130",3,4,1,2,1,2,4,3,3,"5","Unova"
"41046",628,"standard Braviary","1193",3,3,1,2,1,2,4,3,4,"5","Unova"
"41047",628,"standard Braviary","1195",2,4,2,2,1,2,4,3,4,"5","Unova"
"41048",628,"standard Braviary","1279",4,4,1,1,1,3,5,3,5,"5","Unova"
"41049",628,"standard Braviary","1365",3,4,1,2,1,2,5,4,5,"5","Unova"
"41050",628,"standard Braviary","1585",4,4,1,1,1,3,4,2,4,"5","Unova"
"41051",628,"standard Braviary","1649",1,3,1,4,1,2,3,3,3,"5","Unova"
"41052",628,"standard Braviary","1854",4,5,1,1,1,2,2,2,2,"5","Unova"
"41053",628,"standard Braviary","1920",2,5,1,1,1,1,5,3,4,"5","Unova"
"41054",628,"standard Braviary","1964",3,3,3,5,5,1,1,1,1,"5","Unova"
"41055",628,"standard Braviary","1989",4,4,1,2,1,1,2,1,2,"5","Unova"
"41056",628,"standard Braviary","2097",2,5,1,2,1,2,5,3,4,"5","Unova"
"41057",628,"standard Braviary","2212",4,4,1,2,1,3,4,3,5,"5","Unova"
"41058",628,"standard Braviary","2223",3,4,1,1,1,2,2,4,3,"5","Unova"
"41059",628,"standard Braviary","2343",3,4,1,2,1,2,5,3,4,"5","Unova"
"41060",628,"standard Braviary","2385",5,4,1,2,1,2,4,3,4,"5","Unova"
"41061",628,"standard Braviary","2409",4,4,3,4,2,3,5,4,4,"5","Unova"
"41062",628,"standard Braviary","2515",2,5,1,1,1,3,5,5,5,"5","Unova"
"41063",628,"standard Braviary","2530",5,5,1,2,1,4,5,5,5,"5","Unova"
"41064",628,"standard Braviary","2649",3,3,1,2,1,2,5,4,5,"5","Unova"
"41065",628,"standard Braviary","2794",4,4,1,3,1,1,4,4,3,"5","Unova"
"41066",628,"standard Braviary","3038",1,4,1,1,1,3,4,4,4,"5","Unova"
"41067",628,"standard Braviary","3199",3,3,1,1,1,1,5,4,4,"5","Unova"
"41068",628,"standard Braviary","3205",3,3,1,1,1,1,4,4,4,"5","Unova"
"41069",628,"standard Braviary","3333",2,4,1,2,1,2,5,4,5,"5","Unova"
"41070",628,"standard Braviary","3374",4,4,2,3,1,3,5,3,4,"5","Unova"
"41071",628,"standard Braviary","3434",4,5,1,1,1,2,4,4,5,"5","Unova"
"41072",628,"standard Braviary","3783",3,3,2,3,1,3,5,4,4,"5","Unova"
"41073",628,"standard Braviary","3894",4,3,1,3,1,3,5,5,5,"5","Unova"
"41074",628,"standard Braviary","4756",1,5,1,1,1,3,4,5,5,"5","Unova"
"41075",628,"standard Braviary","4953",4,4,1,1,1,3,4,3,4,"5","Unova"
"41076",628,"standard Braviary","4999",4,4,1,2,1,2,5,3,3,"5","Unova"
"41077",628,"standard Braviary","5183",3,4,1,2,1,2,4,3,5,"5","Unova"
"41078",628,"standard Braviary","6001",3,5,1,4,1,2,5,4,4,"5","Unova"
"41079",628,"standard Braviary","6183",3,3,2,2,2,3,4,3,5,"5","Unova"
"41080",628,"standard Braviary","6780",3,2,1,2,1,3,4,3,3,"5","Unova"
"41081",628,"standard Braviary","8606",3,4,1,1,1,4,5,5,5,"5","Unova"
"41082",628,"standard Braviary","8664",4,3,2,2,1,3,5,4,5,"5","Unova"
"41083",628,"standard Braviary","11703",3,5,1,1,1,5,5,5,5,"5","Unova"
"41084",628,"standard Braviary","12365",4,5,1,3,1,2,4,4,4,"5","Unova"
"41085",629,"Vullaby","50",4,1,2,4,4,1,1,1,1,"5","Unova"
"41086",629,"Vullaby","338",3,1,1,2,2,2,3,2,3,"5","Unova"
"41087",629,"Vullaby","442",3,2,2,3,1,2,2,1,2,"5","Unova"
"41088",629,"Vullaby","748",2,1,2,4,2,5,4,4,4,"5","Unova"
"41089",629,"Vullaby","762",2,1,1,3,1,3,3,3,2,"5","Unova"
"41090",629,"Vullaby","788",3,2,1,4,4,4,3,2,4,"5","Unova"
"41091",629,"Vullaby","796",2,1,3,3,1,4,3,2,4,"5","Unova"
"41092",629,"Vullaby","861",3,2,1,2,2,1,1,1,3,"5","Unova"
"41093",629,"Vullaby","943",2,1,3,3,2,2,2,2,3,"5","Unova"
"41094",629,"Vullaby","1021",4,2,1,2,4,2,2,1,2,"5","Unova"
"41095",629,"Vullaby","1057",2,1,2,3,2,1,2,2,3,"5","Unova"
"41096",629,"Vullaby","1070",3,2,2,2,3,2,2,1,2,"5","Unova"
"41097",629,"Vullaby","1130",3,2,3,4,4,2,2,2,3,"5","Unova"
"41098",629,"Vullaby","1193",3,3,1,2,2,2,2,2,2,"5","Unova"
"41099",629,"Vullaby","1258",4,1,1,3,1,4,4,3,5,"5","Unova"
"41100",629,"Vullaby","1431",4,1,3,4,2,2,2,1,1,"5","Unova"
"41101",629,"Vullaby","1603",3,2,1,4,2,3,3,2,3,"5","Unova"
"41102",629,"Vullaby","1648",4,2,2,4,1,3,4,3,4,"5","Unova"
"41103",629,"Vullaby","1660",3,2,1,1,1,3,3,3,4,"5","Unova"
"41104",629,"Vullaby","1898",3,2,1,2,1,2,3,1,2,"5","Unova"
"41105",629,"Vullaby","1950",2,1,2,5,1,4,2,2,2,"5","Unova"
"41106",629,"Vullaby","1962",2,4,1,3,1,5,4,5,5,"5","Unova"
"41107",629,"Vullaby","1964",3,3,3,3,5,1,1,1,1,"5","Unova"
"41108",629,"Vullaby","2015",2,2,1,2,2,4,2,2,4,"5","Unova"
"41109",629,"Vullaby","2047",4,1,1,2,1,3,4,2,4,"5","Unova"
"41110",629,"Vullaby","2083",3,1,1,3,2,4,3,1,4,"5","Unova"
"41111",629,"Vullaby","2223",3,2,1,2,1,4,4,4,4,"5","Unova"
"41112",629,"Vullaby","2297",3,3,1,2,1,2,2,1,1,"5","Unova"
"41113",629,"Vullaby","2513",3,2,1,4,3,4,1,3,3,"5","Unova"
"41114",629,"Vullaby","2530",2,3,1,2,2,3,3,2,4,"5","Unova"
"41115",629,"Vullaby","2736",1,1,1,1,4,4,3,4,4,"5","Unova"
"41116",629,"Vullaby","2892",2,2,2,3,1,4,1,2,4,"5","Unova"
"41117",629,"Vullaby","2905",3,2,2,3,2,2,2,2,2,"5","Unova"
"41118",629,"Vullaby","2909",3,2,2,2,2,2,3,2,3,"5","Unova"
"41119",629,"Vullaby","3040",2,1,2,2,1,5,2,1,5,"5","Unova"
"41120",629,"Vullaby","3186",4,2,1,4,1,4,3,2,2,"5","Unova"
"41121",629,"Vullaby","3199",3,2,1,2,2,2,1,2,3,"5","Unova"
"41122",629,"Vullaby","3200",3,2,1,2,2,2,2,2,2,"5","Unova"
"41123",629,"Vullaby","3247",2,1,1,2,1,3,3,3,4,"5","Unova"
"41124",629,"Vullaby","3277",2,1,1,1,1,3,3,1,3,"5","Unova"
"41125",629,"Vullaby","3409",2,2,2,2,2,4,4,2,4,"5","Unova"
"41126",629,"Vullaby","3516",2,4,1,2,1,2,2,2,3,"5","Unova"
"41127",629,"Vullaby","5079",3,4,2,1,1,4,2,1,2,"5","Unova"
"41128",629,"Vullaby","5185",3,3,2,2,2,3,3,3,4,"5","Unova"
"41129",629,"Vullaby","5699",2,3,1,4,3,4,3,4,4,"5","Unova"
"41130",629,"Vullaby","6091",3,1,1,1,3,5,5,5,5,"5","Unova"
"41131",629,"Vullaby","6628",2,2,1,2,1,2,3,2,3,"5","Unova"
"41132",629,"Vullaby","7537",2,3,3,2,4,3,3,2,2,"5","Unova"
"41133",629,"Vullaby","10142",2,4,1,2,1,1,2,3,4,"5","Unova"
"41134",629,"Vullaby","11391",2,1,1,2,2,2,2,1,1,"5","Unova"
"41135",629,"Vullaby","11622",3,4,2,2,2,4,4,3,4,"5","Unova"
"41136",629,"Vullaby","11624",3,1,3,2,2,1,1,1,1,"5","Unova"
"41137",630,"Mandibuzz","266",3,2,1,2,1,1,3,2,2,"5","Unova"
"41138",630,"Mandibuzz","338",3,2,2,2,2,1,3,2,3,"5","Unova"
"41139",630,"Mandibuzz","748",2,2,1,2,2,1,3,3,3,"5","Unova"
"41140",630,"Mandibuzz","755",4,5,3,2,1,4,4,5,5,"5","Unova"
"41141",630,"Mandibuzz","762",3,2,1,3,1,3,3,3,3,"5","Unova"
"41142",630,"Mandibuzz","772",4,2,4,2,4,2,2,2,2,"5","Unova"
"41143",630,"Mandibuzz","796",3,2,2,2,2,2,4,3,4,"5","Unova"
"41144",630,"Mandibuzz","846",4,3,1,3,1,4,5,4,5,"5","Unova"
"41145",630,"Mandibuzz","864",3,3,2,3,2,2,3,2,3,"5","Unova"
"41146",630,"Mandibuzz","871",3,3,1,2,1,2,3,3,3,"5","Unova"
"41147",630,"Mandibuzz","922",4,4,1,3,1,2,3,2,4,"5","Unova"
"41148",630,"Mandibuzz","933",4,4,1,1,1,2,4,2,4,"5","Unova"
"41149",630,"Mandibuzz","942",4,3,3,2,1,4,5,5,5,"5","Unova"
"41150",630,"Mandibuzz","1042",3,4,1,1,2,1,3,2,2,"5","Unova"
"41151",630,"Mandibuzz","1130",4,2,2,3,2,3,4,2,4,"5","Unova"
"41152",630,"Mandibuzz","1305",4,3,2,2,2,4,4,4,4,"5","Unova"
"41153",630,"Mandibuzz","1506",4,2,1,3,1,1,3,2,3,"5","Unova"
"41154",630,"Mandibuzz","1751",3,3,2,2,2,4,4,4,4,"5","Unova"
"41155",630,"Mandibuzz","1945",4,4,1,1,1,2,5,4,4,"5","Unova"
"41156",630,"Mandibuzz","1950",4,2,2,4,1,2,3,3,2,"5","Unova"
"41157",630,"Mandibuzz","1964",3,3,5,1,5,1,1,1,1,"5","Unova"
"41158",630,"Mandibuzz","2027",4,4,1,3,2,4,5,5,5,"5","Unova"
"41159",630,"Mandibuzz","2223",3,2,1,1,2,4,4,4,4,"5","Unova"
"41160",630,"Mandibuzz","2324",3,3,1,2,1,2,4,3,4,"5","Unova"
"41161",630,"Mandibuzz","2325",3,1,1,1,2,1,2,1,2,"5","Unova"
"41162",630,"Mandibuzz","2406",4,1,1,2,2,2,3,2,5,"5","Unova"
"41163",630,"Mandibuzz","2575",1,1,1,5,1,5,5,5,5,"5","Unova"
"41164",630,"Mandibuzz","2614",2,2,1,2,1,1,3,2,3,"5","Unova"
"41165",630,"Mandibuzz","2666",2,1,2,1,1,1,1,1,1,"5","Unova"
"41166",630,"Mandibuzz","2818",4,4,2,2,1,1,4,2,5,"5","Unova"
"41167",630,"Mandibuzz","2871",2,2,1,2,2,2,2,2,3,"5","Unova"
"41168",630,"Mandibuzz","3080",1,3,1,1,1,2,3,2,1,"5","Unova"
"41169",630,"Mandibuzz","3195",4,2,2,3,4,1,5,1,5,"5","Unova"
"41170",630,"Mandibuzz","3196",4,3,1,1,1,1,2,1,1,"5","Unova"
"41171",630,"Mandibuzz","3199",3,3,2,2,2,1,3,2,3,"5","Unova"
"41172",630,"Mandibuzz","3353",4,1,2,2,2,1,3,2,3,"5","Unova"
"41173",630,"Mandibuzz","3409",2,2,2,1,1,2,2,3,3,"5","Unova"
"41174",630,"Mandibuzz","3412",2,2,1,1,1,1,3,2,2,"5","Unova"
"41175",630,"Mandibuzz","3423",4,3,2,2,1,1,3,2,3,"5","Unova"
"41176",630,"Mandibuzz","3790",3,2,1,2,2,2,3,2,2,"5","Unova"
"41177",630,"Mandibuzz","4127",2,4,2,2,2,4,4,3,4,"5","Unova"
"41178",630,"Mandibuzz","4224",3,1,2,4,3,1,2,1,1,"5","Unova"
"41179",630,"Mandibuzz","4940",3,1,1,3,1,3,4,3,5,"5","Unova"
"41180",630,"Mandibuzz","4964",2,2,3,4,1,1,4,2,2,"5","Unova"
"41181",630,"Mandibuzz","5025",3,2,1,2,2,1,2,1,2,"5","Unova"
"41182",630,"Mandibuzz","5079",4,5,1,1,1,3,4,5,5,"5","Unova"
"41183",630,"Mandibuzz","5535",4,3,1,3,3,3,4,3,4,"5","Unova"
"41184",630,"Mandibuzz","6183",3,3,3,3,3,3,1,3,3,"5","Unova"
"41185",630,"Mandibuzz","7054",4,4,4,3,2,1,3,1,3,"5","Unova"
"41186",630,"Mandibuzz","10138",4,2,2,3,1,2,4,2,4,"5","Unova"
"41187",630,"Mandibuzz","11347",5,2,1,3,1,4,5,2,5,"5","Unova"
"41188",630,"Mandibuzz","11751",4,4,2,4,1,3,5,3,4,"5","Unova"
"41189",631,"Heatmor","208",2,3,3,4,1,1,1,1,3,"5","Unova"
"41190",631,"Heatmor","327",3,2,4,4,2,2,3,2,4,"5","Unova"
"41191",631,"Heatmor","748",3,3,1,4,1,2,4,3,4,"5","Unova"
"41192",631,"Heatmor","762",4,3,1,3,3,3,4,2,5,"5","Unova"
"41193",631,"Heatmor","786",3,2,3,3,1,1,3,2,3,"5","Unova"
"41194",631,"Heatmor","796",4,2,4,3,2,2,2,2,4,"5","Unova"
"41195",631,"Heatmor","855",3,1,3,4,4,2,4,2,4,"5","Unova"
"41196",631,"Heatmor","876",4,2,3,4,2,1,2,2,3,"5","Unova"
"41197",631,"Heatmor","912",3,2,3,4,1,3,5,3,4,"5","Unova"
"41198",631,"Heatmor","1064",3,2,4,3,1,1,4,2,4,"5","Unova"
"41199",631,"Heatmor","1090",3,1,4,5,2,1,3,2,2,"5","Unova"
"41200",631,"Heatmor","1122",3,1,2,4,2,2,3,2,3,"5","Unova"
"41201",631,"Heatmor","1130",4,2,2,5,2,2,4,2,3,"5","Unova"
"41202",631,"Heatmor","1215",4,1,4,5,3,1,5,5,5,"5","Unova"
"41203",631,"Heatmor","1308",3,2,1,4,1,2,2,2,2,"5","Unova"
"41204",631,"Heatmor","1506",4,1,3,4,2,1,1,1,2,"5","Unova"
"41205",631,"Heatmor","1573",4,1,2,4,3,2,5,2,5,"5","Unova"
"41206",631,"Heatmor","1585",2,3,4,4,3,2,4,1,4,"5","Unova"
"41207",631,"Heatmor","1865",5,2,5,4,3,2,4,2,5,"5","Unova"
"41208",631,"Heatmor","1929",4,2,1,3,3,1,1,1,1,"5","Unova"
"41209",631,"Heatmor","1964",1,3,5,1,5,1,1,1,1,"5","Unova"
"41210",631,"Heatmor","2148",4,3,4,4,4,1,2,1,2,"5","Unova"
"41211",631,"Heatmor","2187",3,2,4,2,2,2,2,2,2,"5","Unova"
"41212",631,"Heatmor","2223",3,1,3,4,2,3,4,3,4,"5","Unova"
"41213",631,"Heatmor","2382",4,1,2,5,2,1,4,1,4,"5","Unova"
"41214",631,"Heatmor","2530",2,2,5,3,4,1,1,1,1,"5","Unova"
"41215",631,"Heatmor","2555",4,3,3,4,1,1,5,3,5,"5","Unova"
"41216",631,"Heatmor","2576",4,2,2,4,2,2,5,2,5,"5","Unova"
"41217",631,"Heatmor","2747",4,4,2,2,3,3,3,3,3,"5","Unova"
"41218",631,"Heatmor","2934",3,3,2,4,2,1,4,1,2,"5","Unova"
"41219",631,"Heatmor","2948",4,4,3,4,1,2,4,2,4,"5","Unova"
"41220",631,"Heatmor","3048",4,2,4,3,2,3,4,2,5,"5","Unova"
