# Dex, Pokemon (name), User ID, Timestamp, complexity, realism, artificiality, fantasy, humanoid, cuteness, coolness, beauty, popularity
643,Reshiram,937,1679100529,4,4,2,5,1,1,4,5,5
643,Reshiram,946,1679348546,5,3,3,5,1,3,5,3,3
643,Reshiram,1070,1679130108,5,4,4,5,4,2,5,5,5
643,Reshiram,1130,1679149636,5,4,3,5,1,1,4,4,3
643,Reshiram,1169,1679242680,5,1,2,5,1,2,4,5,3
643,Reshiram,1192,1679152416,5,4,3,5,1,2,4,2,2
643,Reshiram,1224,1680140225,5,4,4,5,4,2,5,4,2
643,Reshiram,1272,1679179057,3,3,3,3,3,3,3,3,3
643,Reshiram,1309,1679322117,5,4,2,5,1,2,5,5,4
643,Reshiram,1370,1679168877,4,1,2,5,1,5,5,5,5
643,Reshiram,1610,1679176535,4,2,2,5,2,2,5,4,5
643,Reshiram,1660,1679227575,4,3,3,5,1,3,5,5,4
643,Reshiram,1661,1679251706,5,4,4,5,3,3,5,5,5
643,Reshiram,1846,1679186032,4,3,3,5,1,2,5,4,5
643,Reshiram,1964,1679202600,3,1,3,1,5,1,1,1,1
643,Reshiram,1971,1679192589,4,4,4,5,1,2,5,5,5
643,Reshiram,1999,1679196860,5,4,2,5,3,5,5,5,5
643,Reshiram,2206,1679210850,5,2,2,4,2,3,5,5,5
643,Reshiram,2223,1679439459,5,2,3,5,1,4,4,4,4
643,Reshiram,2289,1679215179,5,3,4,5,2,2,4,3,3
643,Reshiram,2513,1679232359,5,2,3,5,1,1,5,5,5
643,Reshiram,2575,1679237839,5,4,4,5,4,5,5,5,5
643,Reshiram,2794,1679257769,4,1,2,5,2,4,5,4,4
643,Reshiram,2895,1679274846,5,5,2,5,2,2,3,2,2
643,Reshiram,2934,1679406512,5,4,4,5,1,2,5,5,5
643,Reshiram,3093,1679336207,5,5,5,4,4,2,5,5,5
643,Reshiram,3199,1690114566,5,4,3,5,1,2,5,5,4
643,Reshiram,3248,1679364313,4,2,2,5,1,3,5,5,5
643,Reshiram,3370,1679388967,4,2,1,4,1,1,4,3,4
643,Reshiram,3568,1679504299,5,1,4,5,1,1,3,2,2
643,Reshiram,3782,1679699809,5,5,4,5,1,2,5,5,4
643,Reshiram,3898,1679863152,5,5,2,5,1,2,5,4,5
643,Reshiram,4224,1680451779,5,4,3,5,2,3,5,4,4
643,Reshiram,4454,1680867764,5,5,1,5,3,2,5,3,5
643,Reshiram,4881,1681588784,3,3,3,5,2,4,4,4,4
643,Reshiram,4979,1681613259,5,1,4,5,4,1,5,5,4
643,Reshiram,5079,1681703888,4,3,4,5,1,3,5,5,5
643,Reshiram,5271,1682147372,4,3,5,5,3,2,5,3,3
643,Reshiram,6001,1683275543,3,3,4,5,2,4,5,5,5
643,Reshiram,6219,1683571457,5,1,2,5,1,2,5,5,2
643,Reshiram,6901,1684879466,4,2,4,5,1,4,5,5,5
643,Reshiram,7378,1685809281,2,3,3,5,2,2,4,5,4
643,Reshiram,9587,1689595576,4,1,4,5,4,1,4,1,1
643,Reshiram,11716,1691292915,4,4,4,4,2,2,5,4,5
643,Reshiram,11991,1691597445,4,2,4,4,2,2,4,2,2
643,Reshiram,13972,1693628270,1,2,2,4,1,5,5,5,5
644,Zekrom,175,1677632428,5,5,2,5,5,3,5,5,5
644,Zekrom,363,1678314613,5,3,3,4,3,1,4,3,4
644,Zekrom,748,1679084810,5,5,4,5,1,1,5,5,5
644,Zekrom,762,1679270918,5,3,2,5,1,1,5,3,5
644,Zekrom,763,1679982754,5,4,4,5,1,2,5,4,5
644,Zekrom,786,1684054406,5,3,3,5,2,2,4,4,4
644,Zekrom,916,1679096646,4,3,3,5,4,1,5,3,4
644,Zekrom,933,1679143526,5,2,2,5,2,2,4,4,4
644,Zekrom,971,1679109658,5,2,4,5,4,2,5,2,3
644,Zekrom,1067,1679300816,4,3,2,5,1,3,5,3,4
644,Zekrom,1070,1679129940,4,3,4,5,4,2,5,3,4
644,Zekrom,1073,1679133461,5,2,3,5,2,2,5,4,4
644,Zekrom,1130,1679153373,5,5,4,5,2,1,5,3,5
644,Zekrom,1213,1679165387,5,5,4,5,1,1,5,4,5
644,Zekrom,1272,1679175906,2,1,1,4,3,2,4,2,4
644,Zekrom,1331,1679171070,5,4,4,5,2,1,5,4,4
644,Zekrom,1585,1679182976,5,4,4,5,2,4,5,3,5
644,Zekrom,1659,1679179896,5,4,4,4,1,1,5,4,5
644,Zekrom,1957,1679192207,5,3,5,5,3,3,5,5,5
644,Zekrom,1964,1679204608,3,1,3,1,5,1,1,1,1
644,Zekrom,2052,1679197968,5,3,5,5,5,1,5,3,5
644,Zekrom,2120,1679202742,5,3,5,5,2,1,5,3,3
644,Zekrom,2223,1679660056,5,2,3,5,3,1,3,2,3
644,Zekrom,2364,1679223266,4,3,3,4,2,2,4,3,4
644,Zekrom,2391,1679224344,5,2,5,5,1,1,5,4,5
644,Zekrom,2515,1679232230,4,2,3,5,3,2,5,3,5
644,Zekrom,2575,1679238051,5,1,4,5,5,5,5,5,5
644,Zekrom,2677,1679243458,5,2,4,5,4,4,5,4,5
644,Zekrom,2736,1679247502,5,5,5,5,5,1,5,4,5
644,Zekrom,2805,1679254591,5,5,4,5,3,1,5,3,5
644,Zekrom,3065,1679332554,5,1,3,5,3,1,5,4,4
644,Zekrom,3156,1679347277,4,2,3,5,3,2,4,4,4
644,Zekrom,3199,1690115541,5,4,3,5,1,1,5,4,4
644,Zekrom,3206,1679359820,4,2,1,5,1,5,5,5,5
644,Zekrom,3409,1679404978,4,3,5,4,5,1,4,2,3
644,Zekrom,3438,1679417248,5,5,3,4,3,1,5,1,4
644,Zekrom,3523,1679459277,5,5,2,5,3,1,5,4,4
644,Zekrom,3526,1679461945,5,4,2,5,4,4,5,4,5
644,Zekrom,3665,1679594448,4,4,4,5,4,2,5,4,5
644,Zekrom,3863,1679840729,5,3,4,5,3,3,5,3,5
644,Zekrom,4224,1680458474,4,4,5,5,3,1,5,4,4
644,Zekrom,4756,1681484505,4,4,4,4,2,1,5,5,4
644,Zekrom,4893,1681603015,5,4,4,5,4,1,5,3,3
644,Zekrom,4995,1681623868,4,3,4,4,3,1,4,3,4
644,Zekrom,5044,1681678689,5,3,4,5,4,2,5,4,4
644,Zekrom,5125,1681855737,4,2,4,4,3,2,5,3,5
644,Zekrom,6049,1683295718,4,5,5,5,3,2,5,4,5
644,Zekrom,6715,1684622966,5,2,3,5,4,5,5,5,5
644,Zekrom,7704,1686512806,5,3,4,5,4,2,5,4,4
644,Zekrom,9052,1689185566,5,3,4,5,4,1,5,4,5
644,Zekrom,11822,1691390029,5,3,3,5,4,1,5,3,4
644,Zekrom,12436,1692011165,5,2,4,5,4,1,5,4,5
644,Zekrom,13460,1693066622,3,2,5,5,4,2,5,5,5
645,Therian Landorus,174,1677699175,4,2,1,5,1,1,4,2,3
645,Therian Landorus,748,1679084300,4,4,2,5,2,2,4,4,4
645,Therian Landorus,762,1679081915,4,2,1,4,1,1,4,2,4
645,Therian Landorus,763,1680065673,5,2,3,5,2,2,4,1,2
645,Therian Landorus,796,1679137027,3,2,2,4,2,2,4,3,4
645,Therian Landorus,816,1679338221,4,4,2,5,1,1,3,2,5
645,Therian Landorus,871,1679090678,3,3,3,4,2,2,4,3,4
645,Therian Landorus,933,1679104197,4,2,4,5,2,2,4,2,4
645,Therian Landorus,1012,1679382795,5,1,3,5,1,1,3,1,2
645,Therian Landorus,1014,1679114643,3,3,4,5,5,1,1,1,2
645,Therian Landorus,1067,1679350023,5,2,1,5,1,1,4,2,3
645,Therian Landorus,1090,1679152495,4,3,2,5,3,2,4,3,4
645,Therian Landorus,1130,1679151251,5,3,1,5,1,2,4,1,4
645,Therian Landorus,1210,1679160828,4,2,1,5,2,1,3,2,2
645,Therian Landorus,1213,1680434789,4,3,2,5,1,1,5,4,5
645,Therian Landorus,1376,1679169923,5,2,3,5,2,1,4,2,2
645,Therian Landorus,1585,1679179714,4,2,3,5,2,1,4,1,2
645,Therian Landorus,1601,1679176449,4,2,4,4,2,1,3,2,2
645,Therian Landorus,1827,1679184867,4,2,2,4,3,1,4,2,3
645,Therian Landorus,1927,1679190308,4,2,1,5,1,1,3,2,1
645,Therian Landorus,1964,1679202567,3,3,3,1,5,1,1,1,1
645,Therian Landorus,1991,1679237073,4,2,2,5,1,1,3,2,3
645,Therian Landorus,2031,1679197085,4,4,1,4,1,3,5,4,5
645,Therian Landorus,2151,1682743399,5,1,1,5,1,1,4,1,1
645,Therian Landorus,2206,1679213327,4,4,3,4,3,1,4,2,4
645,Therian Landorus,2214,1679305665,3,2,2,5,4,1,4,2,4
645,Therian Landorus,2223,1679222194,4,2,4,5,2,1,2,2,2
645,Therian Landorus,2390,1679224892,4,4,2,5,2,1,5,2,5
645,Therian Landorus,2481,1679231499,5,3,2,5,1,2,4,2,5
645,Therian Landorus,2530,1679250926,5,2,3,5,1,1,2,1,1
645,Therian Landorus,2548,1679405957,5,2,4,5,4,1,1,1,1
645,Therian Landorus,2656,1679243837,5,2,3,5,2,2,5,3,5
645,Therian Landorus,2794,1679260695,4,1,1,5,1,1,4,2,3
645,Therian Landorus,2871,1679273016,4,2,3,4,2,1,3,2,3
645,Therian Landorus,3004,1679874816,5,3,2,5,2,1,2,1,1
645,Therian Landorus,3199,1679620776,5,3,3,5,4,1,2,1,1
645,Therian Landorus,3281,1679367679,4,4,4,5,4,2,4,2,5
645,Therian Landorus,3467,1679443542,5,2,2,5,1,2,4,2,4
645,Therian Landorus,3601,1679527670,5,1,5,5,5,5,5,5,5
645,Therian Landorus,3783,1679725402,4,2,2,3,2,3,4,3,3
645,Therian Landorus,4001,1683991151,4,4,1,5,4,1,4,2,4
645,Therian Landorus,4666,1681261581,5,2,1,5,1,1,5,2,4
645,Therian Landorus,4893,1681603673,4,1,3,4,3,1,4,2,3
645,Therian Landorus,4999,1681628719,5,2,3,5,2,1,4,2,3
645,Therian Landorus,5113,1681742904,5,2,4,5,2,1,5,2,2
645,Therian Landorus,5125,1682281091,4,2,2,5,1,1,1,1,1
645,Therian Landorus,6946,1685014173,5,4,1,5,4,1,5,2,5
645,Therian Landorus,7154,1687225236,4,2,1,5,3,1,1,1,1
645,Therian Landorus,9789,1690233250,5,2,2,5,2,2,4,3,4
645,Therian Landorus,10142,1689897678,4,4,2,1,1,1,2,3,4
645,Therian Landorus,11753,1691334136,5,2,3,5,3,1,5,3,3
645,Therian Landorus,12009,1691733252,4,1,2,5,2,1,3,2,3
645,Therian Landorus,12713,1692400529,5,3,1,5,3,1,4,1,2
645,Incarnate Landorus,50,1677463526,5,5,2,5,5,1,4,1,1
645,Incarnate Landorus,363,1679102417,4,1,1,5,5,1,1,1,1
645,Incarnate Landorus,441,1678156989,5,5,2,2,5,2,3,1,3
645,Incarnate Landorus,748,1679158170,4,5,1,5,5,3,4,3,4
645,Incarnate Landorus,762,1679517048,3,2,1,4,5,1,3,2,4
645,Incarnate Landorus,763,1679205224,4,5,5,5,5,1,4,1,1
645,Incarnate Landorus,802,1679083722,5,3,4,5,4,1,1,1,1
645,Incarnate Landorus,882,1679094963,3,2,2,4,5,1,2,1,2
645,Incarnate Landorus,987,1679547377,5,2,3,4,4,1,2,1,1
645,Incarnate Landorus,1057,1679128667,4,1,1,5,5,1,4,1,5
645,Incarnate Landorus,1112,1679139939,4,4,1,4,5,1,2,1,3
645,Incarnate Landorus,1130,1679689367,5,4,1,5,5,1,4,1,4
645,Incarnate Landorus,1153,1683852463,5,1,3,5,5,1,4,1,1
645,Incarnate Landorus,1169,1679150027,4,1,1,5,4,1,3,1,1
645,Incarnate Landorus,1213,1679168509,3,3,3,4,5,1,4,2,4
645,Incarnate Landorus,1272,1679164706,2,2,2,2,2,2,2,1,2
645,Incarnate Landorus,1510,1679259320,4,3,3,5,4,2,4,1,4
645,Incarnate Landorus,1542,1679176821,3,2,3,5,5,1,4,2,3
645,Incarnate Landorus,1585,1679182129,4,3,3,5,5,1,3,1,1
645,Incarnate Landorus,1661,1679251855,5,2,2,5,5,2,2,1,1
645,Incarnate Landorus,1864,1679186774,4,2,2,4,4,1,4,3,4
645,Incarnate Landorus,1964,1679194103,1,5,5,1,1,1,1,1,1
645,Incarnate Landorus,2073,1679199862,4,4,2,5,5,1,5,2,4
645,Incarnate Landorus,2206,1679212722,5,2,1,4,5,1,4,1,4
645,Incarnate Landorus,2223,1679779842,4,1,2,5,5,2,5,2,4
645,Incarnate Landorus,2322,1679219658,4,1,4,5,5,1,2,1,1
645,Incarnate Landorus,2324,1679219466,4,4,2,5,5,1,2,1,1
645,Incarnate Landorus,2513,1679232765,4,3,3,5,5,1,4,2,3
645,Incarnate Landorus,2623,1679239534,3,3,1,4,4,1,4,2,3
645,Incarnate Landorus,2624,1679243941,3,4,3,4,5,1,3,1,2
645,Incarnate Landorus,2883,1679271958,3,1,1,5,5,1,2,1,2
645,Incarnate Landorus,2943,1679295348,5,1,4,5,5,1,1,1,2
645,Incarnate Landorus,3093,1679336646,5,1,5,5,5,1,1,1,1
645,Incarnate Landorus,3176,1679351270,4,4,1,5,5,1,3,1,3
645,Incarnate Landorus,3201,1679357197,3,2,2,5,5,1,4,2,3
645,Incarnate Landorus,3353,1679383578,4,1,4,5,5,1,4,4,3
645,Incarnate Landorus,3438,1679416859,3,3,2,4,5,1,4,1,2
645,Incarnate Landorus,3477,1679433527,4,2,2,5,5,1,1,1,1
645,Incarnate Landorus,4141,1680215043,5,1,4,5,5,1,1,1,1
645,Incarnate Landorus,4224,1680453491,4,4,2,5,5,1,2,1,1
645,Incarnate Landorus,4869,1681586151,4,3,1,4,5,1,5,2,5
645,Incarnate Landorus,4888,1681589607,4,1,4,5,4,1,5,2,5
645,Incarnate Landorus,4983,1681613529,4,1,1,5,4,1,4,3,4
645,Incarnate Landorus,5044,1681688154,3,2,2,4,5,1,4,3,3
645,Incarnate Landorus,5125,1681855826,3,3,2,4,5,1,1,1,1
645,Incarnate Landorus,5878,1683050267,3,1,2,5,5,1,4,1,2
645,Incarnate Landorus,6761,1684684666,5,1,1,5,4,1,1,1,2
645,Incarnate Landorus,7154,1686703045,4,1,4,5,5,1,1,1,1
645,Incarnate Landorus,9861,1689732199,4,4,2,5,5,1,4,1,4
645,Incarnate Landorus,10142,1690088932,4,2,4,3,5,1,4,3,4
645,Incarnate Landorus,11622,1691263651,4,1,4,5,4,1,4,1,1
645,Incarnate Landorus,12365,1691921572,5,5,4,5,5,1,4,2,2
645,Incarnate Landorus,13558,1693126940,3,2,1,5,5,1,3,2,2
646,Black Kyurem,34,1677448315,5,1,5,5,3,1,5,2,3
646,Black Kyurem,748,1679099798,5,4,4,5,1,1,5,4,4
646,Black Kyurem,762,1679441561,5,3,3,5,2,1,5,1,5
646,Black Kyurem,763,1679982910,5,5,4,5,1,1,5,2,4
646,Black Kyurem,779,1679082232,5,1,5,5,2,1,4,1,1
646,Black Kyurem,781,1679165871,5,1,5,5,3,1,5,2,4
646,Black Kyurem,786,1681651121,5,4,3,4,3,3,4,3,3
646,Black Kyurem,801,1679084619,5,3,5,5,1,3,5,3,5
646,Black Kyurem,882,1679095030,3,3,3,3,3,3,3,3,4
646,Black Kyurem,971,1679113855,5,3,5,5,2,1,4,2,3
646,Black Kyurem,982,1679173893,5,3,4,5,3,1,5,3,5
646,Black Kyurem,1057,1679671504,5,4,3,4,3,1,5,2,5
646,Black Kyurem,1067,1679331025,5,4,3,5,1,1,5,3,3
646,Black Kyurem,1095,1679136844,5,4,3,5,2,1,5,2,5
646,Black Kyurem,1130,1679143331,5,1,3,5,3,1,4,2,3
646,Black Kyurem,1223,1679159154,5,1,4,5,1,1,4,2,2
646,Black Kyurem,1585,1679180934,5,4,4,5,1,3,5,3,4
646,Black Kyurem,1601,1679176737,5,2,4,5,2,1,4,2,4
646,Black Kyurem,1661,1679496927,5,2,5,5,1,2,4,3,4
646,Black Kyurem,1766,1679182911,5,3,4,5,3,1,4,2,4
646,Black Kyurem,1877,1679274955,5,4,4,5,1,1,5,2,3
646,Black Kyurem,1923,1679190421,5,3,4,5,3,2,4,4,4
646,Black Kyurem,1964,1679201934,1,3,3,1,5,1,1,1,1
646,Black Kyurem,2015,1679199954,5,4,4,5,2,1,5,4,4
646,Black Kyurem,2223,1679220656,5,2,4,5,4,1,2,2,2
646,Black Kyurem,2236,1679212472,5,3,4,4,3,3,5,3,4
646,Black Kyurem,2438,1679228423,5,1,3,5,1,1,5,3,5
646,Black Kyurem,2502,1679232082,5,3,3,5,1,1,4,3,4
646,Black Kyurem,2530,1679243424,5,4,5,5,2,1,5,3,3
646,Black Kyurem,2575,1679237952,5,1,1,5,5,4,5,5,5
646,Black Kyurem,2754,1679259413,5,3,4,5,1,1,5,4,5
646,Black Kyurem,2794,1679253494,5,2,4,5,3,1,5,5,4
646,Black Kyurem,2984,1679318385,5,5,5,5,1,1,5,2,5
646,Black Kyurem,3186,1679353091,5,4,4,4,2,1,3,3,3
646,Black Kyurem,3199,1679620593,5,4,4,5,1,1,4,2,2
646,Black Kyurem,3248,1679364979,5,2,4,5,2,2,5,4,5
646,Black Kyurem,3352,1680312811,5,1,5,5,1,1,4,3,3
646,Black Kyurem,3390,1679399802,5,4,4,5,3,2,4,3,2
646,Black Kyurem,3409,1681946279,5,4,3,5,4,1,5,3,4
646,Black Kyurem,3423,1679415004,5,3,2,4,1,1,5,1,1
646,Black Kyurem,3894,1679871837,4,2,4,4,1,3,3,4,3
646,Black Kyurem,4001,1683991061,5,4,3,5,3,1,5,4,1
646,Black Kyurem,4869,1681586409,5,3,3,5,2,1,5,2,4
646,Black Kyurem,4889,1681590391,5,3,3,1,1,1,3,2,2
646,Black Kyurem,5103,1681733171,5,3,4,5,3,1,5,2,4
646,Black Kyurem,6001,1683275416,5,5,5,5,3,2,5,5,5
646,Black Kyurem,6780,1686035144,5,3,5,5,3,1,5,2,3
646,Black Kyurem,7192,1685458577,5,4,5,5,2,2,5,2,4
646,Black Kyurem,9861,1689732370,4,3,5,5,2,1,5,3,5
646,Black Kyurem,11391,1691083615,5,1,5,5,2,1,3,2,3
646,Black Kyurem,11622,1691475745,5,2,4,5,1,2,5,3,4
646,Black Kyurem,11745,1691331789,5,3,4,5,1,1,4,3,4
646,Black Kyurem,12954,1692565676,5,5,4,5,3,2,3,2,3
646,White Kyurem,272,1677805986,5,4,1,5,1,3,5,5,5
646,White Kyurem,338,1682481125,5,1,2,4,4,3,5,3,3
646,White Kyurem,748,1679096777,5,4,3,5,1,1,5,4,5
646,White Kyurem,756,1679081330,5,2,1,5,3,4,5,3,3
646,White Kyurem,762,1679517133,5,2,2,5,4,1,5,4,3
646,White Kyurem,848,1679087760,5,1,1,4,4,4,5,4,2
646,White Kyurem,899,1679095031,5,4,3,5,1,1,5,3,3
646,White Kyurem,1062,1679160890,5,1,4,5,2,5,5,4,5
646,White Kyurem,1070,1679129984,5,3,5,5,3,2,2,1,2
646,White Kyurem,1085,1679138740,5,2,1,5,3,3,5,2,5
646,White Kyurem,1130,1679154831,5,4,4,5,1,2,5,3,3
646,White Kyurem,1165,1679149661,5,2,1,3,2,2,5,3,5
646,White Kyurem,1186,1679352406,5,1,3,5,1,1,5,3,4
646,White Kyurem,1268,1679169604,5,3,2,5,4,4,5,3,2
646,White Kyurem,1272,1679179663,3,3,3,3,3,3,3,3,3
646,White Kyurem,1371,1679169590,4,5,3,1,5,5,5,5,5
646,White Kyurem,1831,1679185267,5,5,5,5,1,1,5,5,5
646,White Kyurem,1832,1679318371,3,5,1,2,4,2,4,5,4
646,White Kyurem,1929,1679191231,5,4,4,5,1,1,5,3,5
646,White Kyurem,1964,1679200747,3,1,5,1,1,1,1,1,1
646,White Kyurem,2048,1679197950,5,5,5,5,1,3,5,5,4
646,White Kyurem,2223,1679211584,4,5,2,1,2,4,2,5,2
646,White Kyurem,2324,1679223466,5,4,4,5,1,1,5,3,5
646,White Kyurem,2440,1679228073,2,5,2,2,5,5,5,5,4
646,White Kyurem,2481,1679230433,5,1,5,5,4,2,5,4,5
646,White Kyurem,2611,1679238997,4,5,2,2,5,2,3,5,4
646,White Kyurem,2641,1681645651,5,5,3,5,2,1,5,5,5
646,White Kyurem,2656,1679245376,3,5,1,2,5,4,4,5,2
646,White Kyurem,2721,1679245362,5,4,4,4,3,3,5,5,5
646,White Kyurem,2805,1679255876,5,5,3,1,5,3,5,5,4
646,White Kyurem,2891,1679273049,5,5,5,5,4,2,5,3,4
646,White Kyurem,3003,1679332263,5,5,3,2,5,4,4,5,5
646,White Kyurem,3199,1690805794,5,4,3,5,1,1,4,2,3
646,White Kyurem,3258,1680805764,3,5,3,3,4,4,3,5,4
646,White Kyurem,3269,1679366841,5,4,3,4,4,1,1,1,1
646,White Kyurem,3317,1679373024,5,5,4,1,5,4,2,5,4
646,White Kyurem,3333,1679412239,5,2,2,5,2,2,5,5,5
646,White Kyurem,3477,1679433682,5,5,1,1,1,1,1,5,4
646,White Kyurem,3616,1679547397,4,1,2,5,1,3,4,3,4
646,White Kyurem,3788,1679705273,5,5,1,1,5,3,3,5,5
646,White Kyurem,3894,1679872301,4,2,2,4,2,4,4,4,4
646,White Kyurem,3976,1679923755,4,5,3,4,5,5,5,5,3
646,White Kyurem,4189,1680322083,5,3,3,4,3,3,5,3,5
646,White Kyurem,4917,1681594400,3,5,1,3,5,5,4,5,4
646,White Kyurem,4999,1682041937,5,3,2,5,2,2,5,3,3
646,White Kyurem,5035,1681672342,4,5,1,2,5,1,4,5,2
646,White Kyurem,5103,1687502145,5,2,4,4,4,2,4,2,3
646,White Kyurem,6339,1683841236,4,5,2,1,4,3,4,5,3
646,White Kyurem,6879,1684828694,5,4,4,5,2,2,5,5,5
646,White Kyurem,10142,1689891798,2,2,2,1,1,1,2,5,4
646,White Kyurem,10169,1689945971,5,2,3,5,2,2,4,4,4
646,White Kyurem,12365,1691923250,4,5,3,1,5,5,4,5,5
646,White Kyurem,13476,1693087799,5,4,5,4,2,1,4,4,4
646,standard Kyurem,50,1677448118,5,5,3,5,1,1,5,2,5
646,standard Kyurem,208,1677870587,5,1,4,5,1,1,1,1,4
646,standard Kyurem,748,1679331871,5,4,3,5,1,1,5,4,4
646,standard Kyurem,762,1679087252,5,1,1,5,2,1,5,1,4
646,standard Kyurem,892,1679095466,4,3,3,4,3,3,4,3,4
646,standard Kyurem,933,1679155041,5,3,3,5,1,1,4,2,4
646,standard Kyurem,955,1679105515,5,2,3,5,1,1,5,3,5
646,standard Kyurem,971,1679110699,5,3,4,5,1,1,3,2,2
646,standard Kyurem,1067,1679216598,5,3,2,5,1,1,5,3,3
646,standard Kyurem,1089,1679134222,5,4,1,5,1,1,5,1,5
646,standard Kyurem,1130,1679164826,5,3,4,5,1,1,5,3,3
646,standard Kyurem,1153,1679361547,5,3,4,5,1,1,4,1,3
646,standard Kyurem,1165,1679149935,4,4,5,4,1,1,5,3,4
646,standard Kyurem,1213,1679167743,5,5,4,5,1,1,5,1,5
646,standard Kyurem,1272,1679180664,3,3,3,3,3,3,3,3,3
646,standard Kyurem,1406,1679523903,4,4,2,5,1,1,4,3,4
646,standard Kyurem,1510,1679314882,4,4,5,5,1,1,4,1,2
646,standard Kyurem,1524,1679174362,5,3,5,5,1,1,5,4,5
646,standard Kyurem,1585,1679185166,5,4,4,5,1,1,5,3,4
646,standard Kyurem,1623,1679351777,4,3,2,4,1,4,5,3,4
646,standard Kyurem,1909,1679259547,5,4,4,5,1,2,4,3,5
646,standard Kyurem,1945,1679199774,5,5,4,5,1,1,5,4,5
646,standard Kyurem,1950,1679192235,4,1,3,5,1,2,4,1,4
646,standard Kyurem,1964,1679204023,3,3,5,1,5,1,1,1,1
646,standard Kyurem,1991,1679771308,3,4,4,4,1,1,5,2,4
646,standard Kyurem,1992,1679202598,5,4,5,5,1,1,4,3,3
646,standard Kyurem,2009,1681887492,5,4,4,5,1,2,5,4,4
646,standard Kyurem,2223,1679781212,5,3,3,5,1,2,5,4,4
646,standard Kyurem,2390,1679224333,5,5,4,5,1,1,4,3,3
646,standard Kyurem,2493,1679231172,5,4,4,5,1,1,5,4,5
646,standard Kyurem,2564,1679240752,5,5,5,5,1,1,5,5,5
646,standard Kyurem,2638,1679241452,4,4,3,4,1,2,4,3,4
646,standard Kyurem,2736,1679246737,5,1,5,5,1,1,5,3,5
646,standard Kyurem,2871,1679268411,5,4,4,4,3,2,4,2,3
646,standard Kyurem,3006,1681587026,5,4,2,5,1,3,5,3,5
646,standard Kyurem,3202,1679392136,5,4,3,5,1,1,5,3,5
646,standard Kyurem,3438,1679417765,4,3,3,3,2,1,4,1,4
646,standard Kyurem,3486,1679441520,5,3,4,5,2,1,5,2,4
646,standard Kyurem,3663,1679591855,5,5,2,5,1,2,5,4,4
646,standard Kyurem,4048,1680013691,5,1,2,5,1,1,5,2,4
646,standard Kyurem,4224,1680453521,5,4,4,5,1,1,5,1,5
646,standard Kyurem,4933,1681598269,5,3,3,5,2,1,5,2,4
646,standard Kyurem,4999,1681631002,5,5,3,5,1,1,4,2,3
646,standard Kyurem,5079,1681701848,4,3,5,5,1,1,5,1,5
646,standard Kyurem,5960,1683115883,4,4,3,5,1,2,5,3,5
646,standard Kyurem,6183,1683479359,3,3,3,3,3,3,3,3,4
646,standard Kyurem,6557,1684326805,5,4,5,5,1,2,4,4,4
646,standard Kyurem,7154,1687205228,5,2,2,5,2,2,3,2,3
646,standard Kyurem,10134,1689898298,5,3,4,4,1,1,4,2,4
646,standard Kyurem,10142,1689898296,4,2,5,2,1,1,2,2,2
646,standard Kyurem,11622,1691777102,4,2,4,5,1,1,4,3,4
646,standard Kyurem,11784,1691350281,5,3,3,5,1,1,5,1,5
646,standard Kyurem,13409,1693014982,5,2,4,5,1,2,5,3,5
647,Resolute Keldeo,174,1677697767,3,2,2,4,1,4,4,4,4
647,Resolute Keldeo,208,1677872382,5,1,2,5,1,4,4,4,4
647,Resolute Keldeo,338,1683389683,3,2,2,4,1,5,4,4,4
647,Resolute Keldeo,748,1679086049,4,3,2,5,1,5,5,4,4
647,Resolute Keldeo,762,1679435321,4,2,1,4,1,2,5,3,4
647,Resolute Keldeo,895,1679092913,4,2,2,5,2,4,4,4,4
647,Resolute Keldeo,943,1679103157,4,2,2,4,2,4,4,4,4
647,Resolute Keldeo,971,1679394079,4,1,1,4,1,4,4,4,4
647,Resolute Keldeo,990,1679111175,4,3,3,4,2,3,4,5,4
647,Resolute Keldeo,1067,1679327529,4,1,1,5,1,3,4,4,3
647,Resolute Keldeo,1095,1679136119,4,2,2,5,2,4,4,4,4
647,Resolute Keldeo,1130,1679150325,4,2,2,5,2,3,2,3,2
647,Resolute Keldeo,1207,1679154292,2,1,2,4,1,4,4,4,4
647,Resolute Keldeo,1317,1679166199,5,1,2,5,1,5,3,5,4
647,Resolute Keldeo,1396,1679353228,4,4,2,4,2,4,5,5,4
647,Resolute Keldeo,1430,1679173589,2,1,1,4,1,4,2,4,3
647,Resolute Keldeo,1554,1679175403,4,2,1,4,2,5,5,5,5
647,Resolute Keldeo,1651,1679227680,4,2,4,2,1,2,3,2,3
647,Resolute Keldeo,1661,1679178692,4,1,4,5,1,5,4,4,5
647,Resolute Keldeo,1801,1679184322,5,1,1,5,1,4,5,5,5
647,Resolute Keldeo,1964,1679196429,3,3,3,3,5,1,1,1,1
647,Resolute Keldeo,1992,1679202542,4,2,1,5,3,4,5,3,3
647,Resolute Keldeo,2015,1679199025,4,2,2,4,2,4,4,4,2
647,Resolute Keldeo,2047,1682030430,3,1,1,5,1,3,3,3,3
647,Resolute Keldeo,2223,1679221666,4,2,3,5,1,5,5,5,5
647,Resolute Keldeo,2274,1679213752,2,1,2,4,1,4,4,4,4
647,Resolute Keldeo,2384,1680568205,4,1,1,4,1,3,2,3,2
